date,store_nbr,transactions,day_of_week
2016-06-09,26.0,509.0,Thursday
2016-06-10,26.0,476.0,Friday
2016-06-11,26.0,632.0,Saturday
2016-06-12,26.0,591.0,Sunday
2016-06-13,26.0,458.0,Monday
2016-06-14,26.0,431.0,Tuesday
2016-06-15,26.0,616.0,Wednesday
2016-06-16,26.0,593.0,Thursday
2016-06-17,26.0,648.0,Friday
2016-06-18,26.0,721.0,Saturday
2016-06-19,26.0,600.0,Sunday
2016-06-20,26.0,633.0,Monday
2016-06-21,26.0,445.0,Tuesday
2016-06-22,26.0,469.0,Wednesday
2016-06-23,26.0,451.0,Thursday
2016-06-24,26.0,556.0,Friday
2016-06-25,26.0,568.0,Saturday
2016-06-26,26.0,484.0,Sunday
2016-06-27,26.0,410.0,Monday
2016-06-28,26.0,410.0,Tuesday
2016-06-29,26.0,439.0,Wednesday
2016-06-30,26.0,492.0,Thursday
2016-07-01,26.0,697.0,Friday
2016-07-02,26.0,701.0,Saturday
2016-07-03,26.0,679.0,Sunday
2016-07-04,26.0,498.0,Monday
2016-07-05,26.0,474.0,Tuesday
2016-07-06,26.0,492.0,Wednesday
2016-07-07,26.0,509.0,Thursday
2016-07-08,26.0,515.0,Friday
2016-07-09,26.0,533.0,Saturday
2016-07-10,26.0,502.0,Sunday
2016-07-11,26.0,474.0,Monday
2016-07-12,26.0,395.0,Tuesday
2016-07-13,26.0,407.0,Wednesday
2016-07-14,26.0,416.0,Thursday
2016-07-15,26.0,560.0,Friday
2016-07-16,26.0,608.0,Saturday
2016-07-17,26.0,564.0,Sunday
2016-07-18,26.0,512.0,Monday
2016-07-19,26.0,457.0,Tuesday
2016-07-20,26.0,474.0,Wednesday
2016-07-21,26.0,405.0,Thursday
2016-07-22,26.0,493.0,Friday
2016-07-23,26.0,500.0,Saturday
2016-07-24,26.0,415.0,Sunday
2016-07-25,26.0,433.0,Monday
2016-07-26,26.0,414.0,Tuesday
2016-07-27,26.0,461.0,Wednesday
2016-07-28,26.0,401.0,Thursday
2016-07-29,26.0,521.0,Friday
2016-07-30,26.0,616.0,Saturday
2016-07-31,26.0,582.0,Sunday
2016-08-01,26.0,597.0,Monday
2016-08-02,26.0,564.0,Tuesday
2016-08-03,26.0,517.0,Wednesday
2016-08-04,26.0,421.0,Thursday
2016-08-05,26.0,480.0,Friday
2016-08-06,26.0,510.0,Saturday
2016-08-07,26.0,511.0,Sunday
2016-08-08,26.0,450.0,Monday
2016-08-09,26.0,425.0,Tuesday
2016-08-10,26.0,446.0,Wednesday
2016-08-11,26.0,405.0,Thursday
2016-08-12,26.0,514.0,Friday
2016-08-13,26.0,410.0,Saturday
2016-08-14,26.0,429.0,Sunday
2016-08-15,26.0,494.0,Monday
2016-08-16,26.0,528.0,Tuesday
2016-08-17,26.0,498.0,Wednesday
2016-08-18,26.0,437.0,Thursday
2016-08-19,26.0,550.0,Friday
2016-08-20,26.0,520.0,Saturday
2016-08-21,26.0,506.0,Sunday
2016-08-22,26.0,429.0,Monday
2016-08-23,26.0,464.0,Tuesday
2016-08-24,26.0,471.0,Wednesday
2016-08-25,26.0,477.0,Thursday
2016-08-26,26.0,482.0,Friday
2016-08-27,26.0,489.0,Saturday
2016-08-28,26.0,510.0,Sunday
2016-08-29,26.0,435.0,Monday
2016-08-30,26.0,420.0,Tuesday
2016-08-31,26.0,508.0,Wednesday
2016-09-01,26.0,583.0,Thursday
2016-09-02,26.0,669.0,Friday
2016-09-03,26.0,521.0,Saturday
2016-09-04,26.0,563.0,Sunday
2016-09-05,26.0,539.0,Monday
2016-09-06,26.0,450.0,Tuesday
2016-09-07,26.0,435.0,Wednesday
2016-09-08,26.0,392.0,Thursday
2016-09-09,26.0,471.0,Friday
2016-09-10,26.0,484.0,Saturday
2016-09-11,26.0,442.0,Sunday
2016-09-12,26.0,412.0,Monday
2016-09-13,26.0,404.0,Tuesday
2016-09-14,26.0,400.0,Wednesday
2016-09-15,26.0,456.0,Thursday
2016-09-16,26.0,522.0,Friday
2016-09-17,26.0,490.0,Saturday
2016-09-18,26.0,491.0,Sunday
2016-09-19,26.0,438.0,Monday
2016-09-20,26.0,408.0,Tuesday
2016-09-21,26.0,417.0,Wednesday
2016-09-22,26.0,382.0,Thursday
2016-09-23,26.0,512.0,Friday
2016-09-24,26.0,518.0,Saturday
2016-09-25,26.0,459.0,Sunday
2016-09-26,26.0,405.0,Monday
2016-09-27,26.0,379.0,Tuesday
2016-09-28,26.0,401.0,Wednesday
2016-09-29,26.0,392.0,Thursday
2016-09-30,26.0,564.0,Friday
2016-10-01,26.0,677.0,Saturday
2016-10-02,26.0,537.0,Sunday
2016-10-03,26.0,469.0,Monday
2016-10-04,26.0,454.0,Tuesday
2016-10-05,26.0,505.0,Wednesday
2016-10-06,26.0,416.0,Thursday
2016-10-07,26.0,488.0,Friday
2016-10-08,26.0,417.0,Saturday
2016-10-09,26.0,492.0,Sunday
2016-10-10,26.0,433.0,Monday
2016-10-11,26.0,437.0,Tuesday
2016-10-12,26.0,448.0,Wednesday
2016-10-13,26.0,422.0,Thursday
2016-10-14,26.0,573.0,Friday
2016-10-15,26.0,609.0,Saturday
2016-10-16,26.0,650.0,Sunday
2016-10-17,26.0,468.0,Monday
2016-10-18,26.0,400.0,Tuesday
2016-10-19,26.0,424.0,Wednesday
2016-10-20,26.0,402.0,Thursday
2016-10-21,26.0,469.0,Friday
2016-10-22,26.0,451.0,Saturday
2016-10-23,26.0,564.0,Sunday
2016-10-24,26.0,444.0,Monday
2016-10-25,26.0,368.0,Tuesday
2016-10-26,26.0,390.0,Wednesday
2016-10-27,26.0,427.0,Thursday
2016-10-28,26.0,538.0,Friday
2016-10-29,26.0,477.0,Saturday
2016-10-30,26.0,515.0,Sunday
2016-10-31,26.0,541.0,Monday
2016-11-01,26.0,606.0,Tuesday
2016-11-02,26.0,610.0,Wednesday
2016-11-03,26.0,450.0,Thursday
2016-11-04,26.0,531.0,Friday
2016-11-05,26.0,486.0,Saturday
2016-11-06,26.0,556.0,Sunday
2016-11-07,26.0,514.0,Monday
2016-11-08,26.0,442.0,Tuesday
2016-11-09,26.0,532.0,Wednesday
2016-11-10,26.0,530.0,Thursday
2016-11-11,26.0,645.0,Friday
2016-11-12,26.0,703.0,Saturday
2016-11-13,26.0,667.0,Sunday
2016-11-14,26.0,527.0,Monday
2016-11-15,26.0,531.0,Tuesday
2016-11-16,26.0,636.0,Wednesday
2016-11-17,26.0,489.0,Thursday
2016-11-18,26.0,591.0,Friday
2016-11-19,26.0,547.0,Saturday
2016-11-20,26.0,526.0,Sunday
2016-11-21,26.0,462.0,Monday
2016-11-22,26.0,462.0,Tuesday
2016-11-23,26.0,719.0,Wednesday
2016-11-24,26.0,577.0,Thursday
2016-11-25,26.0,779.0,Friday
2016-11-26,26.0,809.0,Saturday
2016-11-27,26.0,814.0,Sunday
2016-11-28,26.0,548.0,Monday
2016-11-29,26.0,454.0,Tuesday
2016-11-30,26.0,576.0,Wednesday
2016-12-01,26.0,630.0,Thursday
2016-12-02,26.0,687.0,Friday
2016-12-03,26.0,629.0,Saturday
2016-12-04,26.0,615.0,Sunday
2016-12-05,26.0,564.0,Monday
2016-12-06,26.0,478.0,Tuesday
2016-12-07,26.0,580.0,Wednesday
2016-12-08,26.0,454.0,Thursday
2016-12-09,26.0,589.0,Friday
2016-12-10,26.0,581.0,Saturday
2016-12-11,26.0,637.0,Sunday
2016-12-12,26.0,547.0,Monday
2016-12-13,26.0,553.0,Tuesday
2016-12-14,26.0,638.0,Wednesday
2016-12-15,26.0,603.0,Thursday
2016-12-16,26.0,706.0,Friday
2016-12-17,26.0,751.0,Saturday
2016-12-18,26.0,746.0,Sunday
2016-12-19,26.0,725.0,Monday
2016-12-20,26.0,893.0,Tuesday
2016-12-21,26.0,978.0,Wednesday
2016-12-22,26.0,1017.0,Thursday
2016-12-23,26.0,1252.0,Friday
2016-12-24,26.0,1715.0,Saturday
2016-12-25,26.0,0.0,Sunday
2016-12-26,26.0,780.0,Monday
2016-12-27,26.0,614.0,Tuesday
2016-12-28,26.0,837.0,Wednesday
2016-12-29,26.0,846.0,Thursday
2016-12-30,26.0,1207.0,Friday
2016-12-31,26.0,1478.0,Saturday
2017-01-01,26.0,0.0,Sunday
2017-01-02,26.0,600.0,Monday
2017-01-03,26.0,620.0,Tuesday
2017-01-04,26.0,616.0,Wednesday
2017-01-05,26.0,528.0,Thursday
2017-01-06,26.0,591.0,Friday
2017-01-07,26.0,535.0,Saturday
2017-01-08,26.0,593.0,Sunday
2017-01-09,26.0,445.0,Monday
2017-01-10,26.0,503.0,Tuesday
2017-01-11,26.0,520.0,Wednesday
2017-01-12,26.0,506.0,Thursday
2017-01-13,26.0,631.0,Friday
2017-01-14,26.0,577.0,Saturday
2017-01-15,26.0,651.0,Sunday
2017-01-16,26.0,563.0,Monday
2017-01-17,26.0,550.0,Tuesday
2017-01-18,26.0,570.0,Wednesday
2017-01-19,26.0,461.0,Thursday
2017-01-20,26.0,573.0,Friday
2017-01-21,26.0,616.0,Saturday
2017-01-22,26.0,563.0,Sunday
2017-01-23,26.0,576.0,Monday
2017-01-24,26.0,515.0,Tuesday
2017-01-25,26.0,512.0,Wednesday
2017-01-26,26.0,419.0,Thursday
2017-01-27,26.0,520.0,Friday
2017-01-28,26.0,571.0,Saturday
2017-01-29,26.0,506.0,Sunday
2017-01-30,26.0,413.0,Monday
2017-01-31,26.0,578.0,Tuesday
2017-02-01,26.0,676.0,Wednesday
2017-02-02,26.0,610.0,Thursday
2017-02-03,26.0,556.0,Friday
2017-02-04,26.0,652.0,Saturday
2017-02-05,26.0,588.0,Sunday
2017-02-06,26.0,481.0,Monday
2017-02-07,26.0,526.0,Tuesday
2017-02-08,26.0,488.0,Wednesday
2017-02-09,26.0,391.0,Thursday
2017-02-10,26.0,542.0,Friday
2017-02-11,26.0,593.0,Saturday
2017-02-12,26.0,510.0,Sunday
2017-02-13,26.0,605.0,Monday
2017-02-14,26.0,835.0,Tuesday
2017-02-15,26.0,592.0,Wednesday
2017-02-16,26.0,436.0,Thursday
2017-02-17,26.0,605.0,Friday
2017-02-18,26.0,607.0,Saturday
2017-02-19,26.0,437.0,Sunday
2017-02-20,26.0,485.0,Monday
2017-02-21,26.0,461.0,Tuesday
2017-02-22,26.0,484.0,Wednesday
2017-02-23,26.0,477.0,Thursday
2017-02-24,26.0,608.0,Friday
2017-02-25,26.0,667.0,Saturday
2017-02-26,26.0,510.0,Sunday
2017-02-27,26.0,439.0,Monday
2017-02-28,26.0,469.0,Tuesday
2017-03-01,26.0,646.0,Wednesday
2017-03-02,26.0,544.0,Thursday
2017-03-03,26.0,625.0,Friday
2017-03-04,26.0,629.0,Saturday
2017-03-05,26.0,509.0,Sunday
2017-03-06,26.0,367.0,Monday
2017-03-07,26.0,497.0,Tuesday
2017-03-08,26.0,703.0,Wednesday
2017-03-09,26.0,502.0,Thursday
2017-03-10,26.0,559.0,Friday
2017-03-11,26.0,502.0,Saturday
2017-03-12,26.0,548.0,Sunday
2017-03-13,26.0,458.0,Monday
2017-03-14,26.0,500.0,Tuesday
2017-03-15,26.0,662.0,Wednesday
2017-03-16,26.0,649.0,Thursday
2017-03-17,26.0,719.0,Friday
2017-03-18,26.0,669.0,Saturday
2017-03-19,26.0,560.0,Sunday
2017-03-20,26.0,628.0,Monday
2017-03-21,26.0,593.0,Tuesday
2017-03-22,26.0,560.0,Wednesday
2017-03-23,26.0,574.0,Thursday
2017-03-24,26.0,599.0,Friday
2017-03-25,26.0,724.0,Saturday
2017-03-26,26.0,568.0,Sunday
2017-03-27,26.0,468.0,Monday
2017-03-28,26.0,461.0,Tuesday
2017-03-29,26.0,531.0,Wednesday
2017-03-30,26.0,411.0,Thursday
2017-03-31,26.0,631.0,Friday
2017-04-01,26.0,669.0,Saturday
2017-04-02,26.0,511.0,Sunday
2017-04-03,26.0,483.0,Monday
2017-04-04,26.0,594.0,Tuesday
2017-04-05,26.0,559.0,Wednesday
2017-04-06,26.0,445.0,Thursday
2017-04-07,26.0,560.0,Friday
2017-04-08,26.0,469.0,Saturday
2017-04-09,26.0,497.0,Sunday
2017-04-10,26.0,474.0,Monday
2017-04-11,26.0,435.0,Tuesday
2017-04-12,26.0,550.0,Wednesday
2017-04-13,26.0,554.0,Thursday
2017-04-14,26.0,500.0,Friday
2017-04-15,26.0,524.0,Saturday
2017-04-16,26.0,502.0,Sunday
2017-04-17,26.0,548.0,Monday
2017-04-18,26.0,432.0,Tuesday
2017-04-19,26.0,416.0,Wednesday
2017-04-20,26.0,475.0,Thursday
2017-04-21,26.0,560.0,Friday
2017-04-22,26.0,546.0,Saturday
2017-04-23,26.0,543.0,Sunday
2017-04-24,26.0,474.0,Monday
2017-04-25,26.0,472.0,Tuesday
2017-04-26,26.0,555.0,Wednesday
2017-04-27,26.0,452.0,Thursday
2017-04-28,26.0,601.0,Friday
2017-04-29,26.0,599.0,Saturday
2017-04-30,26.0,569.0,Sunday
2017-05-01,26.0,679.0,Monday
2017-05-02,26.0,572.0,Tuesday
2017-05-03,26.0,588.0,Wednesday
2017-05-04,26.0,495.0,Thursday
2017-05-05,26.0,512.0,Friday
2017-05-06,26.0,596.0,Saturday
2017-05-07,26.0,614.0,Sunday
2017-05-08,26.0,564.0,Monday
2017-05-09,26.0,471.0,Tuesday
2017-05-10,26.0,511.0,Wednesday
2017-05-11,26.0,492.0,Thursday
2017-05-12,26.0,604.0,Friday
2017-05-13,26.0,750.0,Saturday
2017-05-14,26.0,684.0,Sunday
2017-05-15,26.0,556.0,Monday
2017-05-16,26.0,521.0,Tuesday
2017-05-17,26.0,662.0,Wednesday
2017-05-18,26.0,486.0,Thursday
2017-05-19,26.0,547.0,Friday
2017-05-20,26.0,589.0,Saturday
2017-05-21,26.0,661.0,Sunday
2017-05-22,26.0,498.0,Monday
2017-05-23,26.0,511.0,Tuesday
2017-05-24,26.0,527.0,Wednesday
2017-05-25,26.0,391.0,Thursday
2017-05-26,26.0,616.0,Friday
2017-05-27,26.0,538.0,Saturday
2017-05-28,26.0,526.0,Sunday
2017-05-29,26.0,511.0,Monday
2017-05-30,26.0,506.0,Tuesday
2017-05-31,26.0,725.0,Wednesday
2017-06-01,26.0,611.0,Thursday
2017-06-02,26.0,659.0,Friday
2017-06-03,26.0,671.0,Saturday
2017-06-04,26.0,662.0,Sunday
2017-06-05,26.0,521.0,Monday
2017-06-06,26.0,496.0,Tuesday
2017-06-07,26.0,512.0,Wednesday
2017-06-08,26.0,435.0,Thursday
2017-06-09,26.0,544.0,Friday
2017-06-10,26.0,498.0,Saturday
2017-06-11,26.0,603.0,Sunday
2017-06-12,26.0,477.0,Monday
2017-06-13,26.0,446.0,Tuesday
2017-06-14,26.0,529.0,Wednesday
2017-06-15,26.0,551.0,Thursday
2017-06-16,26.0,650.0,Friday
2017-06-17,26.0,706.0,Saturday
2017-06-18,26.0,632.0,Sunday
2017-06-19,26.0,498.0,Monday
2017-06-20,26.0,472.0,Tuesday
2017-06-21,26.0,573.0,Wednesday
2017-06-22,26.0,475.0,Thursday
2017-06-23,26.0,595.0,Friday
2017-06-24,26.0,664.0,Saturday
2017-06-25,26.0,672.0,Sunday
2017-06-26,26.0,492.0,Monday
2017-06-27,26.0,409.0,Tuesday
2017-06-28,26.0,517.0,Wednesday
2017-06-29,26.0,446.0,Thursday
2017-06-30,26.0,601.0,Friday
2017-07-01,26.0,730.0,Saturday
2017-07-02,26.0,693.0,Sunday
2017-07-03,26.0,608.0,Monday
2017-07-04,26.0,524.0,Tuesday
2017-07-05,26.0,543.0,Wednesday
2017-07-06,26.0,435.0,Thursday
2017-07-07,26.0,567.0,Friday
2017-07-08,26.0,556.0,Saturday
2017-07-09,26.0,559.0,Sunday
2017-07-10,26.0,501.0,Monday
2017-07-11,26.0,468.0,Tuesday
2017-07-12,26.0,493.0,Wednesday
2017-07-13,26.0,427.0,Thursday
2017-07-14,26.0,596.0,Friday
2017-07-15,26.0,607.0,Saturday
2017-07-16,26.0,645.0,Sunday
2017-07-17,26.0,560.0,Monday
2017-07-18,26.0,521.0,Tuesday
2017-07-19,26.0,573.0,Wednesday
2017-07-20,26.0,474.0,Thursday
2017-07-21,26.0,579.0,Friday
2017-07-22,26.0,534.0,Saturday
2017-07-23,26.0,496.0,Sunday
2017-07-24,26.0,577.0,Monday
2017-07-25,26.0,479.0,Tuesday
2017-07-26,26.0,482.0,Wednesday
2017-07-27,26.0,470.0,Thursday
2017-07-28,26.0,537.0,Friday
2017-07-29,26.0,667.0,Saturday
2017-07-30,26.0,576.0,Sunday
2017-07-31,26.0,559.0,Monday
2017-08-01,26.0,701.0,Tuesday
2017-08-02,26.0,648.0,Wednesday
2017-08-03,26.0,475.0,Thursday
2017-08-04,26.0,604.0,Friday
2017-08-05,26.0,561.0,Saturday
2017-08-06,26.0,623.0,Sunday
2017-08-07,26.0,483.0,Monday
2017-08-08,26.0,450.0,Tuesday
2017-08-09,26.0,506.0,Wednesday
2017-08-10,26.0,451.0,Thursday
2017-08-11,26.0,542.0,Friday
2017-08-12,26.0,507.0,Saturday
2017-08-13,26.0,472.0,Sunday
2017-08-14,26.0,479.0,Monday
2017-08-15,26.0,534.0,Tuesday
2013-01-01,27.0,0.0,Tuesday
2013-01-02,27.0,1386.0,Wednesday
2013-01-03,27.0,928.0,Thursday
2013-01-04,27.0,1034.0,Friday
2013-01-05,27.0,1327.0,Saturday
2013-01-06,27.0,1614.0,Sunday
2013-01-07,27.0,1093.0,Monday
2013-01-08,27.0,999.0,Tuesday
2013-01-09,27.0,1033.0,Wednesday
2013-01-10,27.0,900.0,Thursday
2013-01-11,27.0,856.0,Friday
2013-01-12,27.0,1330.0,Saturday
2013-01-13,27.0,1575.0,Sunday
2013-01-14,27.0,1005.0,Monday
2013-01-15,27.0,953.0,Tuesday
2013-01-16,27.0,1070.0,Wednesday
2013-01-17,27.0,1037.0,Thursday
2013-01-18,27.0,1034.0,Friday
2013-01-19,27.0,1382.0,Saturday
2013-01-20,27.0,1515.0,Sunday
2013-01-21,27.0,1018.0,Monday
2013-01-22,27.0,969.0,Tuesday
2013-01-23,27.0,1034.0,Wednesday
2013-01-24,27.0,976.0,Thursday
2013-01-25,27.0,1003.0,Friday
2013-01-26,27.0,1341.0,Saturday
2013-01-27,27.0,1534.0,Sunday
2013-01-28,27.0,1052.0,Monday
2013-01-29,27.0,931.0,Tuesday
2013-01-30,27.0,1057.0,Wednesday
2013-01-31,27.0,957.0,Thursday
2013-02-01,27.0,1051.0,Friday
2013-02-02,27.0,1453.0,Saturday
2013-02-03,27.0,1604.0,Sunday
2013-02-04,27.0,1074.0,Monday
2013-02-05,27.0,978.0,Tuesday
2013-02-06,27.0,1084.0,Wednesday
2013-02-07,27.0,955.0,Thursday
2013-02-08,27.0,1031.0,Friday
2013-02-09,27.0,1382.0,Saturday
2013-02-10,27.0,1396.0,Sunday
2013-02-11,27.0,1451.0,Monday
2013-02-12,27.0,1681.0,Tuesday
2013-02-13,27.0,1305.0,Wednesday
2013-02-14,27.0,1240.0,Thursday
2013-02-15,27.0,1149.0,Friday
2013-02-16,27.0,1472.0,Saturday
2013-02-17,27.0,1393.0,Sunday
2013-02-18,27.0,1176.0,Monday
2013-02-19,27.0,1022.0,Tuesday
2013-02-20,27.0,1138.0,Wednesday
2013-02-21,27.0,1027.0,Thursday
2013-02-22,27.0,957.0,Friday
2013-02-23,27.0,1497.0,Saturday
2013-02-24,27.0,1523.0,Sunday
2013-02-25,27.0,1120.0,Monday
2013-02-26,27.0,1042.0,Tuesday
2013-02-27,27.0,1053.0,Wednesday
2013-02-28,27.0,1080.0,Thursday
2013-03-01,27.0,1147.0,Friday
2013-03-02,27.0,1376.0,Saturday
2013-03-03,27.0,1688.0,Sunday
2013-03-04,27.0,1186.0,Monday
2013-03-05,27.0,1086.0,Tuesday
2013-03-06,27.0,1187.0,Wednesday
2013-03-07,27.0,1084.0,Thursday
2013-03-08,27.0,1164.0,Friday
2013-03-09,27.0,1561.0,Saturday
2013-03-10,27.0,1659.0,Sunday
2013-03-11,27.0,1156.0,Monday
2013-03-12,27.0,897.0,Tuesday
2013-03-13,27.0,1208.0,Wednesday
2013-03-14,27.0,961.0,Thursday
2013-03-15,27.0,1197.0,Friday
2013-03-16,27.0,1495.0,Saturday
2013-03-17,27.0,1694.0,Sunday
2013-03-18,27.0,1164.0,Monday
2013-03-19,27.0,1054.0,Tuesday
2013-03-20,27.0,1280.0,Wednesday
2013-03-21,27.0,1102.0,Thursday
2013-03-22,27.0,1142.0,Friday
2013-03-23,27.0,1558.0,Saturday
2013-03-24,27.0,1680.0,Sunday
2013-03-25,27.0,1158.0,Monday
2013-03-26,27.0,1093.0,Tuesday
2013-03-27,27.0,1128.0,Wednesday
2013-03-28,27.0,1180.0,Thursday
2013-03-29,27.0,1479.0,Friday
2013-03-30,27.0,1521.0,Saturday
2013-03-31,27.0,1527.0,Sunday
2013-04-01,27.0,1250.0,Monday
2013-04-02,27.0,1143.0,Tuesday
2013-04-03,27.0,1179.0,Wednesday
2013-04-04,27.0,1100.0,Thursday
2013-04-05,27.0,1121.0,Friday
2013-04-06,27.0,1468.0,Saturday
2013-04-07,27.0,1593.0,Sunday
2013-04-08,27.0,1204.0,Monday
2013-04-09,27.0,1058.0,Tuesday
2013-04-10,27.0,1179.0,Wednesday
2013-04-11,27.0,1026.0,Thursday
2013-04-12,27.0,1137.0,Friday
2013-04-13,27.0,1469.0,Saturday
2013-04-14,27.0,1553.0,Sunday
2013-04-15,27.0,1124.0,Monday
2013-04-16,27.0,1012.0,Tuesday
2013-04-17,27.0,1235.0,Wednesday
2013-04-18,27.0,1021.0,Thursday
2013-04-19,27.0,1103.0,Friday
2013-04-20,27.0,1443.0,Saturday
2013-04-21,27.0,1637.0,Sunday
2013-04-22,27.0,1118.0,Monday
2013-04-23,27.0,1067.0,Tuesday
2013-04-24,27.0,1127.0,Wednesday
2013-04-25,27.0,1039.0,Thursday
2013-04-26,27.0,1092.0,Friday
2013-04-27,27.0,1549.0,Saturday
2013-04-28,27.0,1620.0,Sunday
2013-04-29,27.0,1112.0,Monday
2013-04-30,27.0,1075.0,Tuesday
2013-05-01,27.0,1770.0,Wednesday
2013-05-02,27.0,1105.0,Thursday
2013-05-03,27.0,1096.0,Friday
2013-05-04,27.0,1448.0,Saturday
2013-05-05,27.0,1722.0,Sunday
2013-05-06,27.0,1151.0,Monday
2013-05-07,27.0,1071.0,Tuesday
2013-05-08,27.0,1114.0,Wednesday
2013-05-09,27.0,1124.0,Thursday
2013-05-10,27.0,1067.0,Friday
2013-05-11,27.0,1730.0,Saturday
2013-05-12,27.0,1719.0,Sunday
2013-05-13,27.0,1139.0,Monday
2013-05-14,27.0,1043.0,Tuesday
2013-05-15,27.0,1187.0,Wednesday
2013-05-16,27.0,1020.0,Thursday
2013-05-17,27.0,1195.0,Friday
2013-05-18,27.0,1527.0,Saturday
2013-05-19,27.0,1703.0,Sunday
2013-05-20,27.0,1038.0,Monday
2013-05-21,27.0,995.0,Tuesday
2013-05-22,27.0,1133.0,Wednesday
2013-05-23,27.0,861.0,Thursday
2013-05-24,27.0,1630.0,Friday
2013-05-25,27.0,1453.0,Saturday
2013-05-26,27.0,1600.0,Sunday
2013-05-27,27.0,1096.0,Monday
2013-05-28,27.0,1123.0,Tuesday
2013-05-29,27.0,1211.0,Wednesday
2013-05-30,27.0,1293.0,Thursday
2013-05-31,27.0,1056.0,Friday
2013-06-01,27.0,1511.0,Saturday
2013-06-02,27.0,1807.0,Sunday
2013-06-03,27.0,1193.0,Monday
2013-06-04,27.0,1108.0,Tuesday
2013-06-05,27.0,1144.0,Wednesday
2013-06-06,27.0,1133.0,Thursday
2013-06-07,27.0,1239.0,Friday
2013-06-08,27.0,1430.0,Saturday
2013-06-09,27.0,1768.0,Sunday
2013-06-10,27.0,1078.0,Monday
2013-06-11,27.0,1020.0,Tuesday
2013-06-12,27.0,1144.0,Wednesday
2013-06-13,27.0,1002.0,Thursday
2013-06-14,27.0,1006.0,Friday
2013-06-15,27.0,1701.0,Saturday
2013-06-16,27.0,1682.0,Sunday
2013-06-17,27.0,1085.0,Monday
2013-06-18,27.0,1062.0,Tuesday
2013-06-19,27.0,1200.0,Wednesday
2013-06-20,27.0,1054.0,Thursday
2013-06-21,27.0,1051.0,Friday
2013-06-22,27.0,1620.0,Saturday
2013-06-23,27.0,1724.0,Sunday
2013-06-24,27.0,1147.0,Monday
2013-06-25,27.0,1052.0,Tuesday
2013-06-26,27.0,1177.0,Wednesday
2013-06-27,27.0,1036.0,Thursday
2013-06-28,27.0,1031.0,Friday
2013-06-29,27.0,1484.0,Saturday
2013-06-30,27.0,1673.0,Sunday
2013-07-01,27.0,1222.0,Monday
2013-07-02,27.0,1061.0,Tuesday
2013-07-03,27.0,1211.0,Wednesday
2013-07-04,27.0,1078.0,Thursday
2013-07-05,27.0,996.0,Friday
2013-07-06,27.0,1579.0,Saturday
2013-07-07,27.0,1724.0,Sunday
2013-07-08,27.0,1097.0,Monday
2013-07-09,27.0,1048.0,Tuesday
2013-07-10,27.0,1161.0,Wednesday
2013-07-11,27.0,1000.0,Thursday
2013-07-12,27.0,1077.0,Friday
2013-07-13,27.0,1496.0,Saturday
2013-07-14,27.0,1742.0,Sunday
2013-07-15,27.0,1151.0,Monday
2013-07-16,27.0,1085.0,Tuesday
2013-07-17,27.0,1183.0,Wednesday
2013-07-18,27.0,1028.0,Thursday
2013-07-19,27.0,1093.0,Friday
2013-07-20,27.0,1483.0,Saturday
2013-07-21,27.0,1721.0,Sunday
2013-07-22,27.0,1154.0,Monday
2013-07-23,27.0,1138.0,Tuesday
2013-07-24,27.0,1140.0,Wednesday
2013-07-25,27.0,1533.0,Thursday
2013-07-26,27.0,1088.0,Friday
2013-07-27,27.0,1636.0,Saturday
2013-07-28,27.0,1819.0,Sunday
2013-07-29,27.0,1130.0,Monday
2013-07-30,27.0,1104.0,Tuesday
2013-07-31,27.0,1262.0,Wednesday
2013-08-01,27.0,1122.0,Thursday
2013-08-02,27.0,1175.0,Friday
2013-08-03,27.0,1575.0,Saturday
2013-08-04,27.0,1782.0,Sunday
2013-08-05,27.0,1148.0,Monday
2013-08-06,27.0,1116.0,Tuesday
2013-08-07,27.0,1178.0,Wednesday
2013-08-08,27.0,1084.0,Thursday
2013-08-09,27.0,1161.0,Friday
2013-08-10,27.0,1699.0,Saturday
2013-08-11,27.0,1807.0,Sunday
2013-08-12,27.0,1202.0,Monday
2013-08-13,27.0,1074.0,Tuesday
2013-08-14,27.0,1192.0,Wednesday
2013-08-15,27.0,1108.0,Thursday
2013-08-16,27.0,1140.0,Friday
2013-08-17,27.0,1572.0,Saturday
2013-08-18,27.0,1811.0,Sunday
2013-08-19,27.0,1179.0,Monday
2013-08-20,27.0,1095.0,Tuesday
2013-08-21,27.0,1179.0,Wednesday
2013-08-22,27.0,1074.0,Thursday
2013-08-23,27.0,1163.0,Friday
2013-08-24,27.0,1677.0,Saturday
2013-08-25,27.0,1822.0,Sunday
2013-08-26,27.0,1254.0,Monday
2013-08-27,27.0,1153.0,Tuesday
2013-08-28,27.0,1208.0,Wednesday
2013-08-29,27.0,1122.0,Thursday
2013-08-30,27.0,1165.0,Friday
2013-08-31,27.0,1702.0,Saturday
2013-09-01,27.0,1864.0,Sunday
2013-09-02,27.0,1211.0,Monday
2013-09-03,27.0,1046.0,Tuesday
2013-09-04,27.0,1269.0,Wednesday
2013-09-05,27.0,1127.0,Thursday
2013-09-06,27.0,1167.0,Friday
2013-09-07,27.0,1571.0,Saturday
2013-09-08,27.0,1801.0,Sunday
2013-09-09,27.0,1176.0,Monday
2013-09-10,27.0,1115.0,Tuesday
2013-09-11,27.0,1167.0,Wednesday
